name,RA,DEC,D,e_D,mem_class,r,e_r,J,e_J,K,e_K,G,e_G,RP,e_RP,BP,e_BP,binary,ruwe,mass,e_mass,Lbol,e_Lbol,tau,EW,e_EW,chi,e_chi,Teff,e_Teff,Prot,xflux,e_xflux,x_source,xflag,radius,e_radius
2MASS J08470731+1745020,131.780488,17.750557,187.26,10.01,ms,nan,nan,nan,nan,14.898,0.102,19.226,0.004,17.9,0.021,21.138,0.127,0,1.017,0.1474,0.0049,9.19109,0.74721,130.5282,nan,nan,2.2407,0.24038,3011.17,16.344,nan,nan,nan,nan,nan,0.180975352,0.005028927
2MASS J08470910+1811372,131.787956,18.193693,180.66,1.59,ms,nan,nan,nan,nan,12.416,0.025,16.005,0.003,14.847,0.004,17.382,0.007,0,0.963,0.4026,0.002,89.40675,1.04968,59.74525,-2.75923,0.14324,4.88883,0.48951,3475.928,4.562,nan,nan,nan,nan,nan,0.422646734,0.001267283
2MASS J08471193+2107485,131.799735,21.130144,170.65,3,ms,nan,nan,nan,nan,13.716,0.045,17.816,0.003,16.52,0.007,19.714,0.048,0,1.021,0.2095,0.0021,21.32842,0.59206,106.99047,nan,nan,3.11555,0.31282,3165.452,4.574,nan,nan,nan,nan,nan,0.248607653,0.002606974
2MASS J08471211+4726504,131.800475,47.447357,133.14,0.8,ms,nan,nan,nan,nan,12.188,0.021,15.953,0.003,14.741,0.004,17.515,0.007,0,1.066,0.3449,0.0016,54.27098,0.49048,70.71529,nan,nan,4.41976,0.44222,3389.856,2.605,nan,nan,nan,nan,nan,0.345695181,0.000993121
2MASS J08471411+1623473,131.808821,16.396496,182.63,0.72,ms,nan,nan,nan,nan,9.294,0.018,10.512,0.003,10.062,0.004,10.803,0.003,1,1.157,1.117,0.005,6228.37713,57.98659,10.99745,3.26768,0.0217,9.26076,0.9261,6034.387,6.037,nan,nan,nan,nan,nan,1.160494702,0.002515377
2MASS J08471812+2029091,131.825502,20.485867,222.59,8.88,ms,nan,nan,nan,nan,12.195,0.025,15.671,0.003,14.495,0.005,16.783,0.007,0,5.366,0.4929,0.0159,152.40038,9.61193,46.33816,nan,nan,5.6779,0.57303,3650.562,21.25,nan,nan,nan,nan,nan,0.496517019,0.010093545
2MASS J08471907+2111021,131.829482,21.18392,187.31,3.67,ms,nan,nan,nan,nan,13.638,0.039,17.665,0.003,16.392,0.005,19.462,0.029,0,1.036,0.2291,0.0023,27.51836,0.85134,100.60942,nan,nan,3.37456,0.33877,3208.015,5.089,nan,nan,nan,nan,nan,0.272868595,0.002900908
2MASS J08471939+1912520,131.830795,19.214458,178.16,2.6,ms,nan,nan,nan,nan,13.152,0.031,17.081,0.003,15.82,0.007,18.766,0.029,0,0.958,0.2845,0.0039,38.86384,0.83661,84.79344,-5.25157,0.45306,3.87286,0.38896,3293.175,6.167,9.54,nan,nan,nan,nan,0.30883543,0.002350981
2MASS J08472108+3241242,131.837834,32.690063,157.71,1.82,ms,nan,nan,nan,nan,12.852,0.028,16.62,0.003,15.406,0.005,18.185,0.011,0,1.052,0.3084,0.0031,44.35916,0.75661,78.86104,nan,nan,4.09033,0.40997,3331.467,4.897,nan,nan,nan,nan,nan,0.323434153,0.00186687
2MASS J08472162+2039220,131.84012,20.656113,173.05,1,ms,nan,nan,nan,nan,11.762,0.021,15.121,0.003,14.049,0.004,16.283,0.005,0,1.068,0.4935,0.0024,152.76597,1.42093,46.25868,nan,nan,5.68093,0.56821,3651.395,3.217,nan,nan,nan,nan,nan,0.496912429,0.001527926
2MASS J08472341+1726270,131.847559,17.44084,183.17,12.4,uc,nan,nan,nan,nan,15.112,0.126,20.587,0.008,19.091,0.057,21.975,0.257,0,1.005,0.1035,0.0033,4.14892,0.29412,150.70836,nan,nan,1.3342,0.15795,2818.307,18.786,nan,nan,nan,nan,nan,0.138315219,0.002974528
2MASS J08472367+1624491,131.848653,16.413652,176.87,4.68,ms,nan,nan,nan,nan,14.013,0.048,18.071,0.003,16.784,0.007,19.959,0.05,0,1.065,0.1997,0.0031,18.76857,0.78476,110.36594,nan,nan,2.98443,0.30138,3144.095,6.842,nan,nan,nan,nan,nan,0.236434336,0.003900014
2MASS J08473450+1737507,131.89378,17.630758,150.61,1.59,ms,nan,nan,nan,nan,12.742,0.019,16.379,0.003,15.204,0.004,17.821,0.011,0,1.056,0.3256,0.0028,48.78021,0.76202,74.89516,nan,nan,4.24552,0.42531,3358.974,4.488,nan,nan,nan,nan,nan,0.333921161,0.001711028
2MASS J08473468+1908179,131.894528,19.138311,176.14,1.29,ms,nan,nan,nan,nan,11.406,0.021,15.022,0.003,13.736,0.004,16.016,0.004,1,1.444,0.5108,0.0017,168.77688,1.99078,44.11975,-0.84166,0.14142,5.82078,0.58233,3689.819,4.668,nan,nan,nan,nan,nan,0.512656428,0.001824875
2MASS J08474029+2143248,131.917887,21.723568,154.51,3.96,ms,nan,nan,nan,nan,13.929,0.061,18.039,0.003,16.715,0.009,19.925,0.047,0,0.971,0.1852,0.0031,15.54245,0.62938,115.56974,nan,nan,2.791,0.28205,3112.591,6.631,nan,nan,nan,nan,nan,0.218476732,0.003779454
2MASS J08474180+1856287,131.924192,18.941328,181.41,1.67,ms,nan,nan,nan,nan,12.552,0.026,16.337,0.003,15.12,0.004,17.867,0.013,1,1.164,0.3765,0.0016,67.16797,1.23983,64.45014,nan,nan,4.68655,0.4688,3438.634,2.118,nan,nan,nan,nan,nan,0.373951544,0.00317736
2MASS J08474193+2038414,131.924735,20.644842,182.25,2.98,ms,nan,nan,nan,nan,12.441,0.035,16.413,0.003,15.105,0.005,18.005,0.014,0,1.7,0.3713,0.0028,63.25896,2.06532,65.4378,nan,nan,4.64888,0.46533,3431.69,3.721,nan,2.07E-14,1.42E-14,s,nan,0.363535476,0.005581025
2MASS J08474324+1507213,131.930189,15.122597,179.62,7.5,ms,nan,nan,nan,nan,14.425,0.073,18.707,0.003,17.386,0.01,20.626,0.107,0,0.978,0.1669,0.0048,12.3387,0.76164,122.55951,nan,nan,2.55947,0.26237,3071.036,10.839,nan,nan,nan,nan,nan,0.200635048,0.0045523
2MASS J08474324+3306262,131.930202,33.1073,157.63,0.44,ms,nan,nan,nan,nan,10.334,0.019,12.643,0.003,11.901,0.004,13.26,0.003,0,1.081,0.7251,0.0007,764.41666,2.77953,25.43008,nan,nan,9.11209,0.91121,4573.821,3.603,nan,nan,nan,nan,nan,0.711036588,0.000270222
2MASS J08474511+1821239,131.937985,18.356665,182.05,1.21,ms,nan,nan,nan,nan,11.744,0.024,15.383,0.003,14.211,0.004,16.808,0.007,0,1.055,0.4675,0.0014,136.86457,1.50201,49.72333,nan,nan,5.54813,0.55491,3614.905,2.844,nan,nan,nan,nan,nan,0.478942758,0.001706457
2MASS J08474886+1836195,131.953588,18.605438,183.33,2.71,ms,nan,nan,nan,nan,12.771,0.028,16.701,0.003,15.44,0.005,18.428,0.019,1,1.071,0.3384,0.0039,52.3535,1.14148,72.09386,nan,nan,4.361,0.43752,3379.442,6.245,nan,nan,nan,nan,nan,0.341724597,0.002380851
2MASS J08475035+1952043,131.959805,19.867874,191.18,13.4,ms,nan,nan,nan,nan,14.635,0.096,19.07,0.004,17.778,0.021,20.921,0.127,1,1.042,0.1561,0.0064,10.55998,1.12991,126.89935,nan,nan,2.39529,0.26492,3040.201,21.256,nan,nan,nan,nan,nan,0.189908116,0.006540354
2MASS J08475052+1909110,131.960509,19.153067,184.97,3.62,ms,nan,nan,nan,nan,13.573,0.05,17.376,0.003,16.122,0.007,19.119,0.031,0,0.963,0.2589,0.005,33.42885,1.06743,91.72669,nan,nan,3.6394,0.36654,3253.275,7.446,1.492,nan,nan,nan,nan,0.292752639,0.00322657
2MASS J08475073+2227038,131.961413,22.451078,192.76,3.24,ms,nan,nan,nan,nan,13.139,0.029,16.846,0.003,15.654,0.005,18.375,0.013,0,1.085,0.334,0.0044,51.09575,1.2661,73.0435,nan,nan,4.32128,0.43397,3372.401,7.087,nan,nan,nan,nan,nan,0.339040366,0.002701845
2MASS J08475331+1541491,131.972158,15.696974,171.86,3.9,ms,nan,nan,nan,nan,13.43,0.03,17.456,0.003,16.182,0.006,19.195,0.034,0,1.013,0.2307,0.0057,27.96362,1.03569,100.11652,nan,nan,3.39195,0.34292,3210.987,8.615,nan,nan,nan,nan,nan,0.274427805,0.003733175
2MASS J08475384+1907533,131.974335,19.131481,185.19,3.18,ms,nan,nan,nan,nan,13.54,0.041,17.435,0.003,16.175,0.007,19.162,0.034,0,1.049,0.2522,0.0044,32.05297,0.89805,93.62685,nan,nan,3.58114,0.36016,3243.319,6.546,1.878,nan,nan,nan,nan,0.288438258,0.002836489
2MASS J08475407+1943579,131.975306,19.732756,174.34,4,ms,nan,nan,nan,nan,13.502,0.045,17.591,0.003,16.277,0.005,19.438,0.052,0,1.118,0.2246,0.0027,25.94134,0.94003,102.04761,nan,nan,3.31635,0.33364,3198.157,5.946,0.3,nan,nan,nan,nan,0.267249657,0.003389088
2MASS J08475472+2003428,131.978006,20.061914,149.92,0.71,ms,nan,nan,nan,nan,12.028,0.022,15.393,0.003,14.289,0.004,16.633,0.005,1,1.001,0.4244,0.0011,101.35398,0.6586,56.13159,nan,nan,5.13779,0.51392,3524.952,2.532,nan,nan,nan,nan,nan,0.436264355,0.000703233
2MASS J08480023+2024068,132.000999,20.401899,173.21,3.87,ms,nan,nan,nan,nan,13.695,0.041,17.711,0.003,16.431,0.006,19.528,0.038,1,0.963,0.2171,0.0027,23.54934,0.83095,104.45635,nan,nan,3.21714,0.32367,3181.998,5.792,nan,nan,nan,nan,nan,0.258038979,0.003301636
2MASS J08480129+1949391,132.005381,19.827549,190.11,4.82,ms,nan,nan,nan,nan,13.511,0.039,17.437,0.003,16.186,0.007,19.166,0.029,0,0.994,0.2587,0.0064,33.39197,1.38235,91.77603,nan,nan,3.63787,0.36811,3253.014,9.609,1.631,nan,nan,nan,nan,0.292639334,0.004163924
2MASS J08480173+1840376,132.007214,18.677137,181.39,0.7,ms,nan,nan,nan,nan,8.806,0.023,10.25,0.003,9.741,0.004,10.589,0.003,2,0.937,1.1823,0.0011,7631.52462,65.33589,9.7688,2.47045,0.02726,9.05648,0.90567,6187.828,3.702,nan,nan,nan,nan,nan,1.229062769,0.003813376
2MASS J08480495+1928137,132.02063,19.470497,177.87,2.12,ms,nan,nan,nan,nan,12.54,0.026,16.133,0.003,14.972,0.006,17.555,0.009,0,1.107,0.3892,0.002,77.76725,1.85262,62.10898,nan,nan,4.77859,0.47809,3455.604,2.727,15.903,nan,nan,nan,nan,0.399405346,0.004089896
2MASS J08480745+1954592,132.031045,19.916445,186.86,3.71,ms,nan,nan,nan,nan,13.403,0.039,17.348,0.003,16.1,0.006,19.032,0.029,0,1.004,0.2647,0.005,34.69943,1.12408,90.07726,nan,nan,3.6911,0.37175,3262.112,7.552,1.935,nan,nan,nan,nan,0.296581922,0.003272653
2MASS J08481021+1908599,132.042544,19.149984,185.72,11.51,ms,nan,nan,nan,nan,14.778,0.083,19.305,0.004,17.933,0.02,21.077,0.113,0,1.012,0.1432,0.0057,8.59582,0.81174,132.32036,-5.76906,0.7142,2.16765,0.23488,2997.169,18.869,nan,nan,nan,nan,nan,0.176667276,0.0058059
2MASS J08481071+1937332,132.044639,19.625898,233.56,12.21,ms,nan,nan,nan,nan,14.465,0.062,18.817,0.004,17.506,0.014,20.617,0.132,0,0.947,0.1918,0.0061,16.938,1.40823,113.16342,nan,nan,2.87918,0.29934,3126.953,13.34,nan,nan,nan,nan,nan,0.2266634,0.007603957
2MASS J08481148+1811280,132.047851,18.191128,183.17,12.4,ms,nan,nan,nan,nan,12.397,0.025,16.624,0.005,15.159,0.004,18.302,0.016,0,6.01,0.3476,0.0174,55.07156,5.544,70.16287,nan,nan,4.44368,0.47118,3394.096,27.771,nan,nan,nan,nan,nan,0.347311604,0.010587763
2MASS J08481155+2126351,132.048136,21.443102,181.62,7.25,ms,nan,nan,nan,nan,14.482,0.059,18.447,0.003,17.134,0.01,20.252,0.132,1,0.94,0.1821,0.0046,14.94185,0.88144,116.71687,nan,nan,2.74854,0.28213,3105.675,10.372,nan,nan,nan,nan,nan,0.215183689,0.004356192
2MASS J08481476+2233323,132.061519,22.558996,174.14,0.95,ms,nan,nan,nan,nan,11.652,0.021,14.96,0.003,13.903,0.004,16.093,0.004,1,1.025,0.5148,0.0013,173.40483,1.54372,43.65199,nan,nan,5.85985,0.58611,3700.588,3.528,nan,nan,nan,nan,nan,0.516866211,0.001379278
2MASS J08482253+1836448,132.093903,18.612469,184.67,1.33,ms,nan,nan,nan,nan,12.317,0.024,15.836,0.003,14.7,0.004,17.16,0.006,0,1.027,0.4254,0.0017,101.95046,0.98506,55.96891,nan,nan,5.14868,0.51518,3527.245,3.758,21.319,nan,nan,nan,nan,0.436901452,0.001044021
2MASS J08482357+1950117,132.098248,19.836599,180.98,2.29,ms,nan,nan,nan,nan,12.842,0.024,16.542,0.003,15.337,0.005,18.074,0.01,0,0.982,0.3544,0.0033,57.1851,1.06845,68.7651,-2.2987,0.12709,4.50411,0.45135,3405,5.36,13.181,nan,nan,nan,nan,0.35146862,0.002043373
2MASS J08482544+1909394,132.106041,19.160946,183.95,4.21,ms,nan,nan,nan,nan,13.723,0.04,17.625,0.003,16.369,0.005,19.353,0.034,0,1.053,0.2291,0.0027,27.53214,0.99519,100.59732,nan,nan,3.37505,0.33928,3208.099,5.931,nan,nan,nan,nan,nan,0.272916265,0.003380791
2MASS J08482603+2236312,132.108468,22.608694,174.99,2.84,ms,nan,nan,nan,nan,13.408,0.032,17.303,0.003,16.057,0.005,18.99,0.022,1,0.993,0.2533,0.0041,32.26808,0.85456,93.32146,nan,nan,3.59041,0.36086,3244.903,6.192,nan,nan,nan,nan,nan,0.289124849,0.00268316
2MASS J08482783+1820439,132.115993,18.345543,177.58,0.96,ms,nan,nan,nan,nan,9.772,0.019,11.264,0.003,10.744,0.004,11.62,0.003,1,1.306,0.9641,0.0026,2991.42512,27.26901,14.8602,2.64533,0.02367,9.71405,0.97181,5585.158,6.568,nan,nan,nan,nan,nan,0.942469488,0.002890048
2MASS J08483007+1857034,132.125294,18.950968,175.82,6.57,ms,nan,nan,nan,nan,14.357,0.064,18.66,0.003,17.344,0.013,20.679,0.096,1,0.922,0.1669,0.0043,12.34342,0.6813,122.5475,-6.83368,0.62902,2.55984,0.26117,3071.105,9.722,nan,nan,nan,nan,nan,0.200664136,0.00408323
2MASS J08483057+1945072,132.127405,19.75202,177.93,10.3,ms,nan,nan,nan,nan,14.557,0.071,18.912,0.004,17.592,0.016,20.677,0.096,1,1.053,0.1561,0.0053,10.57483,0.93192,126.86322,nan,nan,2.39685,0.25747,3040.495,17.66,nan,nan,nan,nan,nan,0.189998499,0.005433945
2MASS J08483199+1743419,132.133321,17.728312,169.04,2.5,ms,nan,nan,nan,nan,13.363,0.03,17.324,0.003,16.058,0.005,19.101,0.019,0,0.945,0.242,0.0038,30.03834,0.72514,96.65128,nan,nan,3.49116,0.35068,3227.941,5.651,1.127,nan,nan,nan,nan,0.281774593,0.002448623
2MASS J08483271+1656236,132.136301,16.939907,189.26,1.75,ms,nan,nan,nan,nan,11.468,0.021,14.879,0.003,13.8,0.004,16.03,0.005,1,1.892,0.5424,0.0022,210.58718,3.88535,40.51813,-2.98755,0.03935,6.11973,0.61229,3776.29,5.774,nan,nan,nan,nan,nan,0.547459423,0.003175895
2MASS J08483411+1901167,132.142149,19.02133,183.17,12.4,ms,nan,nan,nan,nan,14.493,0.075,19.288,0.005,17.723,0.014,21.111,0.131,0,1.606,0.1426,0.0062,8.51885,0.8801,132.56323,-6.35328,0.86817,2.15864,0.2373,2995.288,20.558,nan,nan,nan,nan,nan,0.176088536,0.006325658
2MASS J08484324+2229589,132.180171,22.499716,176.47,5.84,ms,nan,nan,nan,nan,14.266,0.059,18.484,0.003,17.181,0.009,20.31,0.073,0,0.992,0.1768,0.0038,13.97311,0.6825,118.72591,nan,nan,2.67933,0.27184,3093.546,8.629,nan,nan,nan,nan,nan,0.210089195,0.003624377
2MASS J08484783+2741364,132.199299,27.69347,152.69,0.42,ms,nan,nan,nan,nan,10.587,0.019,13.264,0.003,12.413,0.004,14.027,0.003,0,1.158,0.6673,0.0006,458.50477,1.79779,29.31183,0.50421,0.09271,7.68461,0.76858,4209.372,2.428,nan,nan,nan,nan,nan,0.651327562,0.000473442
2MASS J08484913+2013271,132.204711,20.224222,180.91,1,ms,nan,nan,nan,nan,11.827,0.019,15.136,0.003,14.077,0.004,16.274,0.004,0,1.071,0.505,0.0013,162.04512,1.46057,44.83489,nan,nan,5.7618,0.57633,3673.615,3.572,19.268,nan,nan,nan,nan,0.506322178,0.001396393
2MASS J08484997+2026359,132.208238,20.443316,185.46,1.12,ms,nan,nan,nan,nan,11.857,0.021,15.165,0.003,14.1,0.004,16.316,0.004,0,1.068,0.5076,0.0014,165.01038,1.61734,44.51459,nan,nan,5.78808,0.57898,3680.834,3.883,19.646,nan,nan,nan,nan,0.509144156,0.001517893
2MASS J08485034+2225320,132.209791,22.425558,235.67,11.4,ms,nan,nan,nan,nan,10.716,0.023,13.583,0.003,12.529,0.004,14.05,0.003,0,8.509,0.7184,0.0103,737.51888,41.8057,25.84432,0.33466,0.15835,9.09231,0.90974,4538.262,54.732,nan,nan,nan,nan,nan,0.708369674,0.004104897
2MASS J08485140+2054153,132.214191,20.904276,169.45,4.75,ms,nan,nan,nan,nan,14.301,0.062,18.383,0.003,17.063,0.01,20.304,0.079,0,1.015,0.1774,0.0032,14.09467,0.58267,118.46409,nan,nan,2.68767,0.27159,3095.113,7.33,nan,nan,nan,nan,nan,0.210747542,0.003078692
2MASS J08485626+2319565,132.234445,23.332386,168.28,0.82,ms,nan,nan,nan,nan,10.858,0.021,14.125,0.003,13.072,0.004,15.085,0.003,1,1.654,0.6015,0.0011,316.28425,1.10423,34.66904,nan,nan,6.68262,0.6683,3952.941,2.27,14.805,nan,nan,nan,nan,0.610676483,0.000264879
2MASS J08485681+2350220,132.236734,23.839464,176.66,5.17,ms,nan,nan,nan,nan,13.789,0.046,18.234,0.003,16.81,0.007,20.004,0.103,0,0.973,0.1905,0.0035,16.6557,0.77065,113.62924,nan,nan,2.86194,0.28993,3124.146,7.555,nan,nan,nan,nan,nan,0.225063197,0.004306478
2MASS J08485877+2229289,132.244894,22.491365,172.91,2.39,ms,nan,nan,nan,nan,12.905,0.024,16.945,0.003,15.653,0.004,18.72,0.023,0,1.118,0.2931,0.0037,40.77,0.83154,82.58799,nan,nan,3.95251,0.39662,3307.038,5.846,nan,nan,nan,nan,nan,0.314120822,0.002228702
2MASS J08485990+2041555,132.249606,20.698763,183.13,6.86,ms,nan,nan,nan,nan,13.718,0.039,17.893,0.003,16.564,0.007,19.984,0.049,1,0.971,0.2137,0.0044,22.53457,1.33706,105.57461,nan,nan,3.17197,0.32266,3174.641,9.628,nan,nan,nan,nan,nan,0.253845199,0.005487972
2MASS J08490248+2133241,132.260358,21.556702,184.37,2.81,ms,nan,nan,nan,nan,12.45,0.023,16.425,0.003,15.161,0.004,18.115,0.016,0,1.226,0.3723,0.0026,64.01747,1.9482,65.24007,nan,nan,4.65637,0.46602,3433.071,3.472,4.99,nan,nan,nan,nan,0.365606043,0.005207788
2MASS J08490670+1941113,132.277917,19.686497,183.98,0.79,ms,nan,nan,nan,nan,10.068,0.021,11.716,0.003,11.153,0.004,12.115,0.003,1,1.099,0.9039,0.0016,2155.51151,18.12048,16.8824,2.17661,0.01646,8.92327,0.89245,5389.741,4.04,nan,nan,nan,nan,nan,0.858942056,0.002464177
2MASS J08490774+3135552,132.282282,31.598667,152.53,4.71,ms,nan,nan,nan,nan,14.205,0.059,18.412,0.003,17.07,0.01,20.557,0.08,0,1.087,0.1636,0.0035,11.84975,0.53986,123.8358,nan,nan,2.52051,0.25568,3063.719,8.062,nan,nan,nan,nan,nan,0.197562025,0.003385965
2MASS J08491097+2212132,132.29572,22.203682,196.76,3.35,ms,nan,nan,nan,nan,13.716,0.041,17.364,0.003,16.197,0.006,18.806,0.025,0,1.016,0.2763,0.0045,37.13886,0.93213,86.94755,nan,nan,3.79595,0.38191,3280.03,7.177,nan,nan,nan,nan,nan,0.303823986,0.002736254
2MASS J08491476+2043009,132.311535,20.716942,215.56,2.23,ms,nan,nan,nan,nan,10.825,0.024,13.307,0.003,12.512,0.004,13.977,0.003,1,2.914,0.7267,0.0023,770.86973,9.39591,25.33406,0.63071,0.12898,9.11673,0.9117,4582.166,12.026,nan,nan,nan,nan,nan,0.711662448,0.00090197
2MASS J08492037+1626543,132.334904,16.448442,177.99,3.55,ms,nan,nan,nan,nan,13.625,0.033,17.746,0.003,16.441,0.006,19.724,0.05,1,1.009,0.2185,0.0024,23.96251,0.75465,104.01853,nan,nan,3.23498,0.32506,3184.903,5.179,nan,nan,nan,nan,nan,0.259694947,0.002952219
2MASS J08492207+2216219,132.341999,22.272774,179,1.32,ms,nan,nan,nan,nan,12.232,0.026,15.902,0.003,14.733,0.004,17.325,0.007,1,0.985,0.4114,0.0017,94.01575,0.92938,58.26513,-3.01487,0.08181,4.9954,0.49998,3495.576,3.845,nan,nan,nan,nan,nan,0.428104308,0.001068023
2MASS J08492404+2014065,132.350196,20.235146,190.4,3.6,ms,nan,nan,nan,nan,13.421,0.035,17.521,0.003,16.218,0.007,19.387,0.039,1,1.044,0.2492,0.0048,31.44391,0.97001,94.50921,nan,nan,3.55455,0.35794,3238.774,7.197,nan,nan,nan,nan,nan,0.286468916,0.003118808
2MASS J08492676+1831195,132.361513,18.522108,188.83,2.69,ms,nan,nan,nan,nan,11.394,0.023,14.601,0.003,13.584,0.004,15.626,0.005,1,3.397,0.5723,0.0047,270.23476,9.01007,37.41635,-0.76797,0.09795,6.39163,0.64207,3859.277,18.992,nan,1.97E-14,7.05E-15,r,nan,0.590319276,0.004747978
2MASS J08493389+2030290,132.391235,20.508083,180.91,0.47,ms,nan,nan,nan,nan,8.369,0.02,9.233,0.003,8.893,0.004,9.427,0.003,0,0.847,1.464,0.0013,20081.52352,118.40709,nan,nan,nan,nan,nan,6840.033,6.383,nan,nan,nan,nan,nan,1.627709461,0.001819169
2MASS J08493697+1133494,132.404061,11.563723,133.45,0.84,ms,nan,nan,nan,nan,12.353,0.056,16.032,0.003,14.841,0.004,17.49,0.007,0,0.986,0.3359,0.0017,51.63258,0.48777,72.63358,nan,nan,4.33835,0.43411,3375.427,2.722,nan,nan,nan,nan,nan,0.340194032,0.00103788
2MASS J08493717+1133485,132.404912,11.563493,134.22,0.93,ms,nan,nan,nan,nan,12.498,0.027,16.213,0.003,15.005,0.004,17.694,0.01,0,1.004,0.3153,0.0019,46.0898,0.47742,77.23484,nan,nan,4.15285,0.41563,3342.548,2.984,nan,nan,nan,nan,nan,0.327658776,0.00113752
2MASS J08493887+2449498,132.411989,24.8305,164.99,4.61,ms,nan,nan,nan,nan,13.929,0.044,18.041,0.003,16.725,0.008,19.993,0.069,0,1.011,0.193,0.0033,17.20018,0.75964,112.7396,nan,nan,2.89493,0.29287,3129.519,7.219,nan,nan,nan,nan,nan,0.228125881,0.004114732
2MASS J08494837+1607515,132.451543,16.13098,189.12,0.47,ms,nan,nan,nan,nan,10.435,0.02,12.285,0.003,11.659,0.004,12.756,0.004,0,1,0.821,0.0014,1431.40606,4.52513,20.29893,1.32095,0.13507,9.61368,0.96143,5101.714,2.399,13.599,nan,nan,nan,nan,0.783342815,0.000479772
2MASS J08495145+1949595,132.464411,19.833214,169.95,5.32,ms,nan,nan,nan,nan,14.13,0.06,18.681,0.003,17.289,0.012,20.912,0.105,0,1.016,0.1618,0.0029,11.57927,0.5485,124.55422,nan,nan,2.49788,0.25505,3059.469,9.678,nan,nan,nan,nan,nan,0.195836719,0.002977746
2MASS J08495571+2852376,132.482155,28.877125,147.86,1.26,ms,nan,nan,nan,nan,12.688,0.025,16.466,0.003,15.239,0.005,18.075,0.011,0,0.981,0.3101,0.0023,44.77838,0.56693,78.45772,nan,nan,4.1057,0.41108,3334.19,3.643,nan,nan,nan,nan,nan,0.324472444,0.001388761
2MASS J08495937+1910010,132.497407,19.166956,187.03,2.77,ms,nan,nan,nan,nan,13.007,0.03,16.846,0.003,15.599,0.004,18.555,0.021,0,0.979,0.326,0.0039,48.8884,1.06796,74.80548,nan,nan,4.24914,0.42638,3359.615,6.257,14.59,nan,nan,nan,nan,0.334165706,0.002385347
2MASS J08495998+1821541,132.499942,18.36503,178.65,0.55,ms,nan,nan,nan,nan,9.64,0.023,11.037,0.003,10.542,0.004,11.37,0.003,1,0.928,0.9903,0.0011,3760.91744,18.68554,14.08007,nan,nan,9.6336,0.9634,5721.276,5.381,nan,nan,nan,nan,nan,1.002255211,0.001076191
2MASS J08500201+2338560,132.508389,23.648907,179.41,2.86,ms,nan,nan,nan,nan,13.283,0.039,17.285,0.003,16.03,0.006,19.036,0.029,1,0.965,0.2618,0.0041,34.05033,0.88578,90.90791,nan,nan,3.66493,0.36822,3257.639,6.084,nan,nan,nan,nan,nan,0.294643508,0.00263621
2MASS J08500745+2323061,132.531049,23.385042,157.97,1.62,ms,nan,nan,nan,nan,11.846,0.019,15.703,0.003,14.473,0.004,17.293,0.007,0,0.958,0.4037,0.0024,89.98085,1.2273,59.55435,nan,nan,4.9024,0.49108,3478.43,5.295,15.1,nan,nan,nan,nan,0.423341672,0.001470886
2MASS J08501026+2008550,132.542776,20.148621,180.6,0.77,ms,nan,nan,nan,nan,11.253,0.025,14.273,0.003,13.316,0.004,15.206,0.003,1,1.058,0.602,0.001,316.82979,0.97892,34.61858,nan,nan,6.68602,0.66863,3954.064,2.01,nan,nan,nan,nan,nan,0.61080746,0.000234462
2MASS J08501125+5323517,132.546902,53.397697,164.41,4.26,ms,nan,nan,nan,nan,14.303,0.064,18.549,0.003,17.226,0.009,20.368,0.081,0,0.938,0.165,0.003,12.05811,0.46064,123.28375,nan,nan,2.53731,0.25629,3066.873,6.784,nan,nan,nan,nan,nan,0.198886807,0.002849292
2MASS J08501368+1941240,132.557018,19.690022,180.08,6.76,ms,nan,nan,nan,nan,14.509,0.07,19.014,0.004,17.681,0.015,21.003,0.096,0,1.018,0.1529,0.0035,10.03455,0.57103,128.21986,nan,nan,2.33846,0.24183,3029.529,11.573,nan,nan,nan,nan,nan,0.186624344,0.003560969
2MASS J08501855+1925427,132.577305,19.428532,184.81,0.57,ms,nan,nan,nan,nan,10.526,0.02,12.469,0.003,11.832,0.004,12.949,0.003,1,1.049,0.7952,0.0008,1203.09948,6.60299,21.5404,1.50043,0.14749,9.46455,0.9465,4932.416,5.348,nan,nan,nan,nan,nan,0.765620904,0.00055464
2MASS J08502966+2857095,132.62359,28.952642,154.64,0.9,ms,nan,nan,nan,nan,11.722,0.02,15.142,0.003,14.039,0.004,16.379,0.005,0,1.03,0.4565,0.0013,125.81383,1.21635,51.27099,nan,nan,5.46051,0.54618,3592.967,2.507,nan,nan,nan,nan,nan,0.465780204,0.001504272
2MASS J08503527+2042376,132.646993,20.710466,179.17,3.22,ms,nan,nan,nan,nan,13.401,0.042,17.428,0.003,16.164,0.006,19.193,0.034,1,0.993,0.2446,0.0046,30.54331,0.89559,95.86399,nan,nan,3.51427,0.3537,3231.891,6.846,nan,nan,nan,nan,nan,0.283485932,0.002966662
2MASS J08503613+1957067,132.650559,19.95187,169.67,4.82,ms,nan,nan,nan,nan,14.33,0.064,18.392,0.003,17.09,0.01,20.197,0.077,1,1.098,0.1771,0.0033,14.03607,0.58807,118.58994,nan,nan,2.68366,0.27126,3094.359,7.427,nan,nan,nan,nan,nan,0.210430874,0.003119337
