 # M = 2.60 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
 181  5.85731428   0.770   1.87607   3.84243   6.80741   0.31265   0.00000   6.744E-02   0.000E+00   1.000E+00
 182  5.85914023   0.770   1.87800   3.84462   6.81064   0.32202   0.00000   7.184E-02   0.000E+00   1.000E+00
 183  5.86095853   0.770   1.87992   3.84680   6.81387   0.33138   0.00000   7.628E-02   0.000E+00   1.000E+00
 184  5.86276925   0.770   1.88180   3.84896   6.81707   0.34065   0.00000   8.131E-02   0.000E+00   1.000E+00
 185  5.86457246   0.770   1.88367   3.85111   6.82027   0.34993   0.00000   8.634E-02   0.000E+00   1.000E+00
 186  5.86636820   0.770   1.88555   3.85327   6.82347   0.35920   0.00000   9.145E-02   0.000E+00   1.000E+00
 187  5.86815656   0.770   1.88737   3.85541   6.82664   0.36838   0.00000   9.744E-02   0.000E+00   1.000E+00
 188  5.86993757   0.770   1.88919   3.85754   6.82981   0.37757   0.00000   1.034E-01   0.000E+00   1.000E+00
 189  5.87171132   0.770   1.89102   3.85968   6.83298   0.38674   0.00000   1.095E-01   0.000E+00   1.000E+00
 190  5.87347785   0.770   1.89279   3.86179   6.83612   0.39584   0.00000   1.168E-01   0.000E+00   1.000E+00
 191  5.87523722   0.770   1.89457   3.86391   6.83926   0.40493   0.00000   1.240E-01   0.000E+00   1.000E+00
 192  5.87698950   0.770   1.89634   3.86602   6.84240   0.41402   0.00000   1.313E-01   0.000E+00   1.000E+00
 193  5.87873473   0.770   1.89806   3.86811   6.84551   0.42302   0.00000   1.398E-01   0.000E+00   1.000E+00
 194  5.88047298   0.770   1.89979   3.87020   6.84862   0.43202   0.00000   1.483E-01   0.000E+00   1.000E+00
 195  5.88220430   0.770   1.90151   3.87229   6.85173   0.44101   0.00000   1.568E-01   0.000E+00   1.000E+00
 196  5.88392874   0.770   1.90318   3.87436   6.85481   0.44992   0.00000   1.669E-01   0.000E+00   1.000E+00
 197  5.88564636   0.770   1.90485   3.87643   6.85790   0.45883   0.00000   1.769E-01   0.000E+00   1.000E+00
 198  5.88735722   0.770   1.90653   3.87849   6.86098   0.46774   0.00000   1.869E-01   0.000E+00   1.000E+00
 199  5.88906137   0.770   1.90816   3.88054   6.86403   0.47656   0.00000   1.986E-01   0.000E+00   1.000E+00
 200  5.89075885   0.770   1.90979   3.88258   6.86707   0.48538   0.00000   2.105E-01   0.000E+00   1.000E+00
 201  5.89244972   0.770   1.91141   3.88462   6.87012   0.49420   0.00000   2.224E-01   0.000E+00   1.000E+00
 202  5.89413404   0.770   1.91300   3.88664   6.87315   0.50294   0.00000   2.357E-01   0.000E+00   1.000E+00
 203  5.89581185   0.770   1.91458   3.88866   6.87617   0.51166   0.00000   2.493E-01   0.000E+00   1.000E+00
 204  5.89748320   0.770   1.91615   3.89067   6.87919   0.52038   0.00000   2.630E-01   0.000E+00   1.000E+00
 205  5.89914815   0.770   1.91770   3.89268   6.88219   0.52904   0.00000   2.784E-01   0.000E+00   1.000E+00
 206  5.90080673   0.770   1.91923   3.89467   6.88517   0.53766   0.00000   2.948E-01   0.000E+00   1.000E+00
 207  5.90245901   0.770   1.92076   3.89666   6.88815   0.54629   0.00000   3.111E-01   0.000E+00   1.000E+00
 208  5.90410502   0.770   1.92227   3.89864   6.89112   0.55487   0.00000   3.289E-01   0.000E+00   1.000E+00
 209  5.90574482   0.770   1.92375   3.90060   6.89408   0.56340   0.00000   3.482E-01   0.000E+00   1.000E+00
 210  5.90737845   0.770   1.92524   3.90257   6.89703   0.57193   0.00000   3.675E-01   0.000E+00   1.000E+00
 211  5.90900596   0.770   1.92671   3.90452   6.89998   0.58044   0.00000   3.876E-01   0.000E+00   1.000E+00
 212  5.91062740   0.770   1.92815   3.90646   6.90289   0.58887   0.00000   4.101E-01   0.000E+00   1.000E+00
 213  5.91224280   0.770   1.92958   3.90840   6.90581   0.59731   0.00000   4.326E-01   0.000E+00   1.000E+00
 214  5.91385221   0.770   1.93102   3.91034   6.90873   0.60574   0.00000   4.552E-01   0.000E+00   1.000E+00
